RUN,NOMBRES,APELLIDOS,CORREO,SEXO,FECHA DE NACIMIENTO,FACULTAD,CARRERA,PREFERENCIA,AÑO EGRESO,NES,PUNTAJE LENGUAJE,PUNTAJE MATEMÁTICA
19730889,SOPHIA NADIA,IRIZARRY NEGRETE,sophia.irizarry.n@usachi.cy,FEMENINO,14-9-1996,FACULTAD DE INGENIERÍA,INGENIERÍA CIVIL EN OBRAS CIVILES,1,2018,6.58,734,749
20801041,RAUL GILBERTO,GREGORY FERNÁNDEZ,raul.gregory.f@usachi.cy,MASCULINO,9-3-1990,FACULTAD DE INGENIERÍA,INGENIERÍA CIVIL EN OBRAS CIVILES,2,2019,5.33,776,653
18763015,MELISSA RACHEL,BARCELÓ VERDONE,melissa.barceló.v@usachi.cy,FEMENINO,10-6-1991,FACULTAD DE INGENIERÍA,INGENIERÍA CIVIL EN OBRAS CIVILES,1,2017,6.54,746,840
19188597,ANTHONY JOHN,PORTO JASSO,anthony.porto.j@usachi.cy,MASCULINO,2-8-1998,FACULTAD DE INGENIERÍA,INGENIERÍA CIVIL EN OBRAS CIVILES,3,2019,4.55,801,580
19125533,FIORINO ANTONIO,MORELLATO PETRUZZI,fiorino.morellato.p@usachi.cy,MASCULINO,16-4-1993,FACULTAD DE INGENIERÍA,INGENIERÍA CIVIL EN OBRAS CIVILES,1,2019,5.55,551,657
20117014,ANA JULIA ISABELLA,RAMOS GREGORY,ana julia.ramos.g@usachi.cy,FEMENINO,13-3-1990,FACULTAD DE INGENIERÍA,INGENIERÍA CIVIL EN OBRAS CIVILES,3,2017,6.77,553,676
18101676,VIRGINIA DANIELLE,PINEDA FREITAS,virginia.pineda.f@usachi.cy,FEMENINO,16-12-1996,FACULTAD DE INGENIERÍA,INGENIERÍA CIVIL EN OBRAS CIVILES,2,2018,4.11,702,787
20889026,ANTHONY JEFFERY,SOUZA BARBA,anthony.souza.b@usachi.cy,MASCULINO,30-10-1996,FACULTAD DE INGENIERÍA,INGENIERÍA CIVIL EN OBRAS CIVILES,1,2019,5.72,776,828
19739915,LORENZO KARLA,MAESTRE RICE,lorenzo.maestre.r@usachi.cy,MASCULINO,23-12-1992,FACULTAD DE INGENIERÍA,INGENIERÍA CIVIL EN OBRAS CIVILES,1,2018,6.85,828,849
18766177,ÓLIVER DIEGO,FISHER CLARKE,óliver.fisher.c@usachi.cy,FEMENINO,19-10-1996,FACULTAD DE INGENIERÍA,INGENIERÍA CIVIL EN OBRAS CIVILES,3,2019,4.34,617,702
18690539,MARK SAMUEL,GABBANA JOHNSON,mark.gabbana.j@usachi.cy,MASCULINO,15-4-1995,FACULTAD DE INGENIERÍA,INGENIERÍA CIVIL EN OBRAS CIVILES,2,2019,5.49,804,690
20963893,SAMANTHA AMPARO,WRIGHT VIEIRA,samantha.wright.v@usachi.cy,FEMENINO,29-8-1996,FACULTAD DE INGENIERÍA,INGENIERÍA CIVIL EN QUÍMICA,2,2018,5.34,802,747
18231242,LUISA ANA,DA ROSA MONTOYA,luisa.da rosa.m@usachi.cy,FEMENINO,24-5-1990,FACULTAD DE INGENIERÍA,INGENIERÍA CIVIL EN QUÍMICA,1,2018,4.67,555,571
18676095,AMANDA VICENTE,WILSON MONTESANO,amanda.wilson.m@usachi.cy,FEMENINO,11-9-1994,FACULTAD DE INGENIERÍA,INGENIERÍA CIVIL EN QUÍMICA,2,2019,4.61,582,676
18258859,EVA LÍVIA,ANDERSON FERNANDES,eva.anderson.f@usachi.cy,FEMENINO,29-9-1999,FACULTAD DE INGENIERÍA,INGENIERÍA CIVIL EN QUÍMICA,1,2017,5.64,624,663
20795669,MITCHELL JOSE MARIA,OWENS MEDINA,mitchell.owens.m@usachi.cy,MASCULINO,2-8-1994,FACULTAD DE INGENIERÍA,INGENIERÍA CIVIL EN QUÍMICA,3,2019,5.7,699,636
18718964,RENATA LETIZIA,PROIETTI SOBRERO,renata.proietti.s@usachi.cy,FEMENINO,6-12-1999,FACULTAD DE INGENIERÍA,INGENIERÍA CIVIL EN QUÍMICA,2,2019,5.54,565,665
18728958,NEDDA BARBARA,VERGARA ZARAGOZA,nedda.vergara.z@usachi.cy,FEMENINO,23-4-1996,FACULTAD DE INGENIERÍA,INGENIERÍA CIVIL EN QUÍMICA,2,2019,6.98,558,616
18051577,LESLIE CECILIA,MICHAEL AYUSO,leslie.michael.a@usachi.cy,FEMENINO,29-8-1999,FACULTAD DE INGENIERÍA,INGENIERÍA CIVIL EN QUÍMICA,2,2018,6.11,840,630
20341304,THOMAS EUGENIA,BRESCIANI CABEZA,thomas.bresciani.c@usachi.cy,MASCULINO,21-10-1999,FACULTAD DE INGENIERÍA,INGENIERÍA CIVIL EN QUÍMICA,3,2019,6.2,556,823
19303073,JOHN JAVIER,GOMEZ GARIBALDI,john.gomez.g@usachi.cy,MASCULINO,21-9-1991,FACULTAD DE INGENIERÍA,INGENIERÍA CIVIL EN QUÍMICA,1,2019,4.39,668,701
18626674,ADELASIA TAMI,CERVERA ANDERSON,adelasia.cervera.a@usachi.cy,FEMENINO,31-3-1991,FACULTAD DE INGENIERÍA,INGENIERÍA CIVIL EN QUÍMICA,2,2019,5.33,789,762
19383024,MARÍA EUGENIA CECILIA,MILLER WHITE,maría eugenia.miller.w@usachi.cy,FEMENINO,1-5-1999,FACULTAD DE INGENIERÍA,INGENIERÍA CIVIL EN QUÍMICA,2,2017,5.92,605,715
20271495,ESTHER CLAUDIA,KEMP LASA,esther.kemp.l@usachi.cy,FEMENINO,9-3-1996,FACULTAD DE INGENIERÍA,INGENIERÍA CIVIL EN QUÍMICA,1,2019,4.78,678,781
18097708,LESLIE MARIANE,POZO MANACORDA,leslie.pozo.m@usachi.cy,FEMENINO,26-11-1997,FACULTAD DE INGENIERÍA,INGENIERÍA CIVIL EN TELEMÁTICA,3,2019,4.61,659,809
20910446,CRISTINA SOCORRO,NÁJERA SIMEONI,cristina.nájera.s@usachi.cy,MASCULINO,31-8-1993,FACULTAD DE INGENIERÍA,INGENIERÍA CIVIL EN TELEMÁTICA,3,2019,6.19,704,562
19168278,TAMMY ROBIN,GREEN ALLEN,tammy.green.a@usachi.cy,FEMENINO,15-12-1991,FACULTAD DE INGENIERÍA,INGENIERÍA CIVIL EN TELEMÁTICA,2,2019,5.94,839,692
19690281,RICARDO PAOLO,SILVEIRA VIANA,ricardo.silveira.v@usachi.cy,MASCULINO,30-3-1995,FACULTAD DE INGENIERÍA,INGENIERÍA CIVIL EN TELEMÁTICA,3,2018,6.67,823,601
20149676,LIVIO ALFONSO,HICKS BERMEJO,livio.hicks.b@usachi.cy,MASCULINO,10-10-1998,FACULTAD DE INGENIERÍA,INGENIERÍA CIVIL EN TELEMÁTICA,1,2019,6.1,632,717
20898490,ANDREW PETER,BENEDETTI RANGEL,andrew.benedetti.r@usachi.cy,MASCULINO,25-9-1997,FACULTAD DE INGENIERÍA,INGENIERÍA CIVIL EN TELEMÁTICA,3,2019,6.37,755,818
18174846,LESLIE ANTONIA,FOCONI HERRERA,leslie.foconi.h@usachi.cy,FEMENINO,3-7-1993,FACULTAD DE INGENIERÍA,INGENIERÍA CIVIL EN TELEMÁTICA,1,2019,6.33,763,770
19284927,LEOPOLDO JAIME,MOREIRA NASH,leopoldo.moreira.n@usachi.cy,MASCULINO,1-8-1993,FACULTAD DE INGENIERÍA,INGENIERÍA CIVIL EN TELEMÁTICA,1,2018,4.25,731,752
19685955,JOSÉ EMILIO PATRICIA,MURPHY PEREZ,josé emilio.murphy.p@usachi.cy,FEMENINO,31-3-1990,FACULTAD DE INGENIERÍA,INGENIERÍA CIVIL EN TELEMÁTICA,1,2019,5.36,691,775
19039660,ROSSANA BRENDA,MITCHELL HARPER,rossana.mitchell.h@usachi.cy,FEMENINO,18-9-1994,FACULTAD DE INGENIERÍA,INGENIERÍA CIVIL EN TELEMÁTICA,3,2019,5.59,574,776
20503143,SANTINO JEFFERY,ARAGÃO RODRIGUES,santino.aragão.r@usachi.cy,MASCULINO,14-5-1994,FACULTAD DE INGENIERÍA,INGENIERÍA CIVIL EN TELEMÁTICA,1,2017,5.86,687,772
20867713,AGATHA MARÍA EUGENIA,CARROLL ROSMINI,agatha.carroll.r@usachi.cy,FEMENINO,10-5-1993,FACULTAD DE INGENIERÍA,INGENIERÍA CIVIL EN TELEMÁTICA,1,2019,5.61,668,591
18591687,ABEL ERIN,CORREA LOPEZ,abel.correa.l@usachi.cy,FEMENINO,14-12-1999,FACULTAD DE INGENIERÍA,INGENIERÍA CIVIL EN TELEMÁTICA,2,2019,4.54,825,594
19650753,JEANNE GIULIETTA,GALVAN PIZZO,jeanne.galvan.p@usachi.cy,FEMENINO,2-12-1994,FACULTAD DE INGENIERÍA,INGENIERÍA CIVIL MECATRÓNICA,1,2019,6.62,837,828
20997795,JAIME NATALIA,REYES GUZMÁN,jaime.reyes.g@usachi.cy,MASCULINO,26-9-1992,FACULTAD DE INGENIERÍA,INGENIERÍA CIVIL MECATRÓNICA,1,2019,4.95,663,688
18964784,AGUSTÍN GIANNI,VERGERIO HARDING,agustín.vergerio.h@usachi.cy,MASCULINO,13-6-1993,FACULTAD DE INGENIERÍA,INGENIERÍA CIVIL MECATRÓNICA,1,2018,6,821,789
20685296,CALOGERO ALEX,ZICHICHI CATALÁ,calogero.zichichi.c@usachi.cy,MASCULINO,16-6-1995,FACULTAD DE INGENIERÍA,INGENIERÍA CIVIL MECATRÓNICA,3,2018,4.14,850,778
18182596,KAIQUE PIERO,DA MATA FERREIRA,kaique.da mata.f@usachi.cy,MASCULINO,30-3-1990,FACULTAD DE INGENIERÍA,INGENIERÍA CIVIL MECATRÓNICA,2,2019,5.62,682,623
19667971,EMILIO LEVI,CARDOSO ARIASSO,emilio.cardoso.a@usachi.cy,MASCULINO,28-1-1996,FACULTAD DE INGENIERÍA,INGENIERÍA CIVIL MECATRÓNICA,2,2019,5.82,626,594
20700970,LUCIO EDUARDO,YODER MOJICA,lucio.yoder.m@usachi.cy,MASCULINO,28-5-1993,FACULTAD DE INGENIERÍA,INGENIERÍA CIVIL MECATRÓNICA,1,2017,6.43,728,842
19198539,SABRINA CAROLINE,MAYO PINTO,sabrina.mayo.p@usachi.cy,FEMENINO,23-11-1995,FACULTAD DE INGENIERÍA,INGENIERÍA CIVIL MECATRÓNICA,2,2017,5.71,783,752
18427147,KIMBERLY VANESA,MCINTOSH MARTINEZ,kimberly.mcintosh.m@usachi.cy,FEMENINO,3-1-1997,FACULTAD DE INGENIERÍA,INGENIERÍA CIVIL MECATRÓNICA,1,2019,6.44,694,567
18566713,VICENTE DONALD,URRUTIA LUPO,vicente.urrutia.l@usachi.cy,MASCULINO,22-7-1995,FACULTAD DE INGENIERÍA,INGENIERÍA CIVIL MECATRÓNICA,1,2019,4.61,762,598
20279016,GRISELDA ALICE,DA CRUZ LOPEZ,griselda.da cruz.l@usachi.cy,FEMENINO,13-1-1994,FACULTAD DE INGENIERÍA,INGENIERÍA CIVIL MECATRÓNICA,3,2018,4.58,779,696
20010084,ZOÉ LAURA,PARSONS ROBLES,zoé.parsons.r@usachi.cy,FEMENINO,1-9-1998,FACULTAD DE INGENIERÍA,INGENIERÍA CIVIL MECATRÓNICA,3,2018,4.73,716,708
20761617,ESPARTACO TIMOTHY,MONTESSORI WAGNER,espartaco.montessori.w@usachi.cy,MASCULINO,25-7-1993,FACULTAD DE INGENIERÍA,INGENIERÍA CIVIL MECATRÓNICA,3,2019,4.75,601,685
18842353,NEREA CRISTINA,RAMOS CARRANZA,nerea.ramos.c@usachi.cy,FEMENINO,27-3-1992,FACULTAD DE INGENIERÍA,INGENIERÍA DE EJECUCIÓN EN CLIMATIZACIÓN (CALEFACCIÓN, REFRIGERACIÓN Y AIRE ACONDICIONADO),1,2019,6.77,663,720
20386832,LUISA SERAFÍN,ALVES SMITH,luisa.alves.s@usachi.cy,FEMENINO,14-4-1992,FACULTAD DE INGENIERÍA,INGENIERÍA DE EJECUCIÓN EN CLIMATIZACIÓN (CALEFACCIÓN, REFRIGERACIÓN Y AIRE ACONDICIONADO),1,2019,5.65,595,602
18753468,MARTHA TERRI,MARÍ CAMPOS,martha.marí.c@usachi.cy,FEMENINO,28-3-1996,FACULTAD DE INGENIERÍA,INGENIERÍA DE EJECUCIÓN EN CLIMATIZACIÓN (CALEFACCIÓN, REFRIGERACIÓN Y AIRE ACONDICIONADO),3,2018,6.06,664,555
19792336,RODRIGO MICHAEL,LAWRENCE MAJEWSKI,rodrigo.lawrence.m@usachi.cy,MASCULINO,2-3-1991,FACULTAD DE INGENIERÍA,INGENIERÍA DE EJECUCIÓN EN CLIMATIZACIÓN (CALEFACCIÓN, REFRIGERACIÓN Y AIRE ACONDICIONADO),3,2017,4.73,713,706
20805178,OTÁVIO ZACHARY,RIBEIRO JACKSON,otávio.ribeiro.j@usachi.cy,MASCULINO,11-5-1990,FACULTAD DE INGENIERÍA,INGENIERÍA DE EJECUCIÓN EN CLIMATIZACIÓN (CALEFACCIÓN, REFRIGERACIÓN Y AIRE ACONDICIONADO),1,2017,5.78,770,746
20863795,WILLIAM DANIEL,NOGUEIRA CALDERA,william.nogueira.c@usachi.cy,MASCULINO,22-1-1994,FACULTAD DE INGENIERÍA,INGENIERÍA DE EJECUCIÓN EN CLIMATIZACIÓN (CALEFACCIÓN, REFRIGERACIÓN Y AIRE ACONDICIONADO),3,2018,6.1,693,826
20062162,MICHAEL ANA LUISA,MANTEGAZZA CUEVAS,michael.mantegazza.c@usachi.cy,MASCULINO,12-6-1996,FACULTAD DE INGENIERÍA,INGENIERÍA DE EJECUCIÓN EN CLIMATIZACIÓN (CALEFACCIÓN, REFRIGERACIÓN Y AIRE ACONDICIONADO),3,2018,6.98,559,793
20584214,BLAKE UMBERTO,QUIROGA PATIÑO,blake.quiroga.p@usachi.cy,MASCULINO,6-10-1994,FACULTAD DE INGENIERÍA,INGENIERÍA DE EJECUCIÓN EN CLIMATIZACIÓN (CALEFACCIÓN, REFRIGERACIÓN Y AIRE ACONDICIONADO),3,2019,6.29,743,732
19601724,ANA LAURA LARISSA,GOMES TUCKER,ana laura.gomes.t@usachi.cy,FEMENINO,21-9-1993,FACULTAD DE INGENIERÍA,INGENIERÍA DE EJECUCIÓN EN CLIMATIZACIÓN (CALEFACCIÓN, REFRIGERACIÓN Y AIRE ACONDICIONADO),2,2019,4.62,654,735
20646155,ALLEN MARIO,MENA BENAVENTE,allen.mena.b@usachi.cy,MASCULINO,20-11-1996,FACULTAD DE INGENIERÍA,INGENIERÍA DE EJECUCIÓN EN CLIMATIZACIÓN (CALEFACCIÓN, REFRIGERACIÓN Y AIRE ACONDICIONADO),2,2019,4.52,646,718
19362682,ANITA NELLY,CURIEL GALLAGHER,anita.curiel.g@usachi.cy,FEMENINO,10-1-1992,FACULTAD DE INGENIERÍA,INGENIERÍA DE EJECUCIÓN EN CLIMATIZACIÓN (CALEFACCIÓN, REFRIGERACIÓN Y AIRE ACONDICIONADO),2,2019,4.24,670,668
20478839,IAN IGNACIO,HERRING REED,ian.herring.r@usachi.cy,MASCULINO,4-2-1992,FACULTAD DE INGENIERÍA,INGENIERÍA DE EJECUCIÓN EN CLIMATIZACIÓN (CALEFACCIÓN, REFRIGERACIÓN Y AIRE ACONDICIONADO),1,2019,6.44,702,841
20166416,NATALIA TIZIANA,SILVA ROGERS,natalia.silva.r@usachi.cy,FEMENINO,6-12-1995,FACULTAD DE INGENIERÍA,INGENIERÍA DE EJECUCIÓN EN CLIMATIZACIÓN (CALEFACCIÓN, REFRIGERACIÓN Y AIRE ACONDICIONADO),1,2019,4.34,753,692
20189086,LUCCA VICTOR MANUEL,CONESA LERMA,lucca.conesa.l@usachi.cy,MASCULINO,10-10-1993,FACULTAD DE INGENIERÍA,INGENIERÍA DE EJECUCIÓN EN COMPUTACIÓN E INFORMÁTICA,2,2018,5.55,668,710
19055512,MARTHA NICOLE,CAÑELLAS FUSELI,martha.cañellas.f@usachi.cy,FEMENINO,24-8-1999,FACULTAD DE INGENIERÍA,INGENIERÍA DE EJECUCIÓN EN COMPUTACIÓN E INFORMÁTICA,2,2018,6.91,826,786
19564563,KATELYN SHELLEY,PUCCINI CAVALCANTI,katelyn.puccini.c@usachi.cy,FEMENINO,14-10-1991,FACULTAD DE INGENIERÍA,INGENIERÍA DE EJECUCIÓN EN COMPUTACIÓN E INFORMÁTICA,1,2019,5.17,776,650
18245493,ANA MARÍA CRAIG,WELCH FLORES,ana maría.welch.f@usachi.cy,MASCULINO,31-1-1999,FACULTAD DE INGENIERÍA,INGENIERÍA DE EJECUCIÓN EN COMPUTACIÓN E INFORMÁTICA,3,2017,5.23,678,675
19932061,MIKE ISAAC,CHIGI CALDERA,mike.chigi.c@usachi.cy,MASCULINO,26-10-1990,FACULTAD DE INGENIERÍA,INGENIERÍA DE EJECUCIÓN EN COMPUTACIÓN E INFORMÁTICA,1,2018,5.86,676,579
19313565,ENZO MIGUEL ÁNGEL,MARTINEZ BATISTA,enzo.martinez.b@usachi.cy,MASCULINO,9-1-1996,FACULTAD DE INGENIERÍA,INGENIERÍA DE EJECUCIÓN EN COMPUTACIÓN E INFORMÁTICA,1,2019,4.45,848,684
18556807,FABIOLA ANNA,ROSAS FREITAS,fabiola.rosas.f@usachi.cy,FEMENINO,17-1-1998,FACULTAD DE INGENIERÍA,INGENIERÍA DE EJECUCIÓN EN COMPUTACIÓN E INFORMÁTICA,1,2018,5.38,672,675
18784130,NICOLE CHERYL,FREDERICK MUÑIZ,nicole.frederick.m@usachi.cy,FEMENINO,6-1-1992,FACULTAD DE INGENIERÍA,INGENIERÍA DE EJECUCIÓN EN COMPUTACIÓN E INFORMÁTICA,2,2019,5.98,583,612
18826400,NICOLÁS CHRISTOPHER,STEIN RIVERA,nicolás.stein.r@usachi.cy,MASCULINO,21-8-1990,FACULTAD DE INGENIERÍA,INGENIERÍA DE EJECUCIÓN EN COMPUTACIÓN E INFORMÁTICA,1,2018,5.24,638,847
19220125,NOAH LORENZO,MONROE BERRÍOS,noah.monroe.b@usachi.cy,MASCULINO,12-1-1997,FACULTAD DE INGENIERÍA,INGENIERÍA DE EJECUCIÓN EN COMPUTACIÓN E INFORMÁTICA,1,2019,5.14,704,703
19880358,JAY ALESSANDRO,FARMER ROBERTS,jay.farmer.r@usachi.cy,MASCULINO,15-11-1999,FACULTAD DE INGENIERÍA,INGENIERÍA DE EJECUCIÓN EN COMPUTACIÓN E INFORMÁTICA,1,2019,5.04,823,835
19251767,ALVARO CESAR,MARTINS VERSACE,alvaro.martins.v@usachi.cy,MASCULINO,21-1-2000,FACULTAD DE INGENIERÍA,INGENIERÍA DE EJECUCIÓN EN COMPUTACIÓN E INFORMÁTICA,3,2019,5.7,658,645
19502527,ENCARNACION PATRICIA,ROSSELLI VALL,encarnacion.rosselli.v@usachi.cy,FEMENINO,20-3-1994,FACULTAD DE INGENIERÍA,INGENIERÍA DE EJECUCIÓN EN COMPUTACIÓN E INFORMÁTICA,1,2019,5.88,789,550
18770320,ALFREDO AITOR,PHILLIPS BAKER,alfredo.phillips.b@usachi.cy,MASCULINO,19-11-1990,FACULTAD DE INGENIERÍA,INGENIERÍA DE EJECUCIÓN EN ELECTRICIDAD,3,2018,5.88,827,738
20191435,KEVIN SALVATORE,NELSON OSBORNE,kevin.nelson.o@usachi.cy,MASCULINO,7-3-1998,FACULTAD DE INGENIERÍA,INGENIERÍA DE EJECUCIÓN EN ELECTRICIDAD,3,2018,6.24,641,774
20402732,DIEGO IRMA,BUCHANAN ORTIZ,diego.buchanan.o@usachi.cy,FEMENINO,24-11-1995,FACULTAD DE INGENIERÍA,INGENIERÍA DE EJECUCIÓN EN ELECTRICIDAD,3,2019,4.86,700,844
19849099,BRENDAN ROBERT,TAPIA BÉTANCOURT,brendan.tapia.b@usachi.cy,MASCULINO,3-7-1993,FACULTAD DE INGENIERÍA,INGENIERÍA DE EJECUCIÓN EN ELECTRICIDAD,2,2019,4.04,771,763
18627373,IGNAZIO DAVID,GÁLVEZ FRANZESE,ignazio.gálvez.f@usachi.cy,MASCULINO,1-9-1994,FACULTAD DE INGENIERÍA,INGENIERÍA DE EJECUCIÓN EN ELECTRICIDAD,2,2019,5.59,630,837
20097201,NATALIA JULIE,PACILLO PEDRAZA,natalia.pacillo.p@usachi.cy,FEMENINO,22-7-1995,FACULTAD DE INGENIERÍA,INGENIERÍA DE EJECUCIÓN EN ELECTRICIDAD,1,2017,5.58,660,784
18618933,AMBER ROMANA,TIEPOLO CRIADO,amber.tiepolo.c@usachi.cy,FEMENINO,28-4-1990,FACULTAD DE INGENIERÍA,INGENIERÍA DE EJECUCIÓN EN ELECTRICIDAD,1,2018,5.72,746,803
19488179,ALINA HEATHER,LAUREANO VISINTINI,alina.laureano.v@usachi.cy,FEMENINO,27-5-1995,FACULTAD DE INGENIERÍA,INGENIERÍA DE EJECUCIÓN EN ELECTRICIDAD,3,2019,4.16,615,554
19995560,MARIANE SOLE,COLLINS ELLIOTT,mariane.collins.e@usachi.cy,FEMENINO,31-3-1998,FACULTAD DE INGENIERÍA,INGENIERÍA DE EJECUCIÓN EN ELECTRICIDAD,3,2018,6.02,648,829
19828803,JACQUELINE BRENDA,HUNTER CARDOSO,jacqueline.hunter.c@usachi.cy,FEMENINO,29-11-1991,FACULTAD DE INGENIERÍA,INGENIERÍA DE EJECUCIÓN EN ELECTRICIDAD,1,2018,5.08,670,556
19276180,SANDRA ANITA,GONZALES FANTINI,sandra.gonzales.f@usachi.cy,FEMENINO,28-2-1992,FACULTAD DE INGENIERÍA,INGENIERÍA DE EJECUCIÓN EN ELECTRICIDAD,3,2019,4.77,611,705
18933067,SABATINO SEBASTIAN,NUNES RODRIGUEZ,sabatino.nunes.r@usachi.cy,MASCULINO,6-10-1992,FACULTAD DE INGENIERÍA,INGENIERÍA DE EJECUCIÓN EN ELECTRICIDAD,1,2018,4.02,619,828
20600857,PERLA FREDERICK,NIEVO ROERO,perla.nievo.r@usachi.cy,MASCULINO,21-5-1990,FACULTAD DE INGENIERÍA,INGENIERÍA DE EJECUCIÓN EN ELECTRICIDAD,1,2018,5.1,782,818
18723379,ARCELIA VICTOR,GUZMAN TOMMASEO,arcelia.guzman.t@usachi.cy,MASCULINO,27-6-1992,FACULTAD DE INGENIERÍA,INGENIERÍA DE EJECUCIÓN EN GEOMENSURA,1,2019,4.79,789,732
18885958,DOLORES SERGIO,ROSE GARCIA,dolores.rose.g@usachi.cy,MASCULINO,11-3-1999,FACULTAD DE INGENIERÍA,INGENIERÍA DE EJECUCIÓN EN GEOMENSURA,3,2019,4.53,786,796
20371593,ERIC SOLEDAD,BARRIENTOS BARNETT,eric.barrientos.b@usachi.cy,MASCULINO,29-4-1996,FACULTAD DE INGENIERÍA,INGENIERÍA DE EJECUCIÓN EN GEOMENSURA,1,2018,6.57,655,642
18014648,BENJAMIN ROBERT,JUAREZ HERNANDEZ,benjamin.juarez.h@usachi.cy,MASCULINO,12-12-1998,FACULTAD DE INGENIERÍA,INGENIERÍA DE EJECUCIÓN EN GEOMENSURA,2,2019,5.4,631,720
19434490,CONSUELO VIRGINIA,HENDERSON JIMÉNEZ,consuelo.henderson.j@usachi.cy,FEMENINO,29-7-1993,FACULTAD DE INGENIERÍA,INGENIERÍA DE EJECUCIÓN EN GEOMENSURA,2,2019,5.22,795,774
18513456,IKER BRIAN,DAS NEVES VALDEZ,iker.das neves.v@usachi.cy,MASCULINO,29-3-1994,FACULTAD DE INGENIERÍA,INGENIERÍA DE EJECUCIÓN EN GEOMENSURA,3,2019,6.61,654,625
20787994,DIEGO AGUSTÍN,MITCHELL VILLAR,diego.mitchell.v@usachi.cy,MASCULINO,10-7-1998,FACULTAD DE INGENIERÍA,INGENIERÍA DE EJECUCIÓN EN GEOMENSURA,2,2019,5.37,562,787
18024903,JESUS CHARLES,SILVEIRA HERNANDEZ,jesus.silveira.h@usachi.cy,MASCULINO,3-4-1995,FACULTAD DE INGENIERÍA,INGENIERÍA DE EJECUCIÓN EN GEOMENSURA,3,2019,5.36,794,595
18417237,GIORGIA GRAZIELLA,DA LUZ MORGAN,giorgia.da luz.m@usachi.cy,FEMENINO,16-12-1993,FACULTAD DE INGENIERÍA,INGENIERÍA DE EJECUCIÓN EN GEOMENSURA,1,2019,6.85,769,772
20188496,CECILIA KATHLEEN,BONANNO MOLESINI,cecilia.bonanno.m@usachi.cy,FEMENINO,8-8-1994,FACULTAD DE INGENIERÍA,INGENIERÍA DE EJECUCIÓN EN GEOMENSURA,1,2017,4.75,567,754
19530941,ROMOLO ANDREW,COSTA ALMEIDA,romolo.costa.a@usachi.cy,MASCULINO,8-7-1998,FACULTAD DE INGENIERÍA,INGENIERÍA DE EJECUCIÓN EN GEOMENSURA,3,2019,6.69,610,772
18955706,MICHAEL TODD,BLANCO EMANUELLI,michael.blanco.e@usachi.cy,MASCULINO,30-12-1999,FACULTAD DE INGENIERÍA,INGENIERÍA DE EJECUCIÓN EN GEOMENSURA,2,2018,5.44,709,683
20739174,PEDRO MIGUEL LARRY,APODACA GUTIERREZ,pedro miguel.apodaca.g@usachi.cy,MASCULINO,19-10-1996,FACULTAD DE INGENIERÍA,INGENIERÍA DE EJECUCIÓN EN GEOMENSURA,1,2019,5.17,605,742
19000769,EVELYN EVA,JAIMES BARESI,evelyn.jaimes.b@usachi.cy,FEMENINO,9-10-1992,FACULTAD DE INGENIERÍA,INGENIERÍA DE EJECUCIÓN EN INDUSTRIA,3,2018,6.06,656,803
18793239,PAULINA SHAWN,GRANT RIBEIRO,paulina.grant.r@usachi.cy,MASCULINO,17-1-1991,FACULTAD DE INGENIERÍA,INGENIERÍA DE EJECUCIÓN EN INDUSTRIA,3,2019,4.06,589,690
18241418,JENNIFER KATHY,FERRÁNDIZ ARAGÃO,jennifer.ferrándiz.a@usachi.cy,FEMENINO,10-4-1997,FACULTAD DE INGENIERÍA,INGENIERÍA DE EJECUCIÓN EN INDUSTRIA,2,2019,5.04,554,729
18451302,JAMES TIMOTHY,HURTADO SULLIVAN,james.hurtado.s@usachi.cy,MASCULINO,31-3-1994,FACULTAD DE INGENIERÍA,INGENIERÍA DE EJECUCIÓN EN INDUSTRIA,2,2019,5.45,554,649
20219779,ANTONIETTA CLARA,RAMÓN PACETTI,antonietta.ramón.p@usachi.cy,FEMENINO,16-11-1994,FACULTAD DE INGENIERÍA,INGENIERÍA DE EJECUCIÓN EN INDUSTRIA,3,2019,5.19,654,797
20662902,MARC PEDRO MIGUEL,CAMPBELL QUIÑONES,marc.campbell.q@usachi.cy,MASCULINO,31-7-1995,FACULTAD DE INGENIERÍA,INGENIERÍA DE EJECUCIÓN EN INDUSTRIA,3,2018,5.4,781,741
18428845,SOPHIA JOSEFINA,HOOD GADDA,sophia.hood.g@usachi.cy,FEMENINO,25-4-1997,FACULTAD DE INGENIERÍA,INGENIERÍA DE EJECUCIÓN EN INDUSTRIA,3,2018,5.7,749,564
20217465,LICIA FÁTIMA,CAMPBELL STEVENS,licia.campbell.s@usachi.cy,FEMENINO,17-3-1993,FACULTAD DE INGENIERÍA,INGENIERÍA DE EJECUCIÓN EN INDUSTRIA,1,2019,5.1,744,821
20167416,LUCIANA VIRGINIA,ROSAS TERUEL,luciana.rosas.t@usachi.cy,FEMENINO,3-2-1993,FACULTAD DE INGENIERÍA,INGENIERÍA DE EJECUCIÓN EN INDUSTRIA,1,2019,5.37,809,788
20723531,MARÍA ALBA,PÁEZ MOURA,maría.páez.m@usachi.cy,FEMENINO,23-11-1998,FACULTAD DE INGENIERÍA,INGENIERÍA DE EJECUCIÓN EN INDUSTRIA,3,2019,4.96,744,781
