RUN,NOMBRES,APELLIDOS,CORREO,SEXO,FECHA DE NACIMIENTO,FACULTAD,CARRERA,PREFERENCIA,AÑO EGRESO,NES,PUNTAJE LENGUAJE,PUNTAJE MATEMÁTICA
18738076,INMACULADA GABRIELLY,GARCIA FONT,inmaculada.garcia.f@usachi.cy,FEMENINO,18-8-1990,FACULTAD DE HUMANIDADES,LICENCIATURA EN ESTUDIOS INTERNACIONALES,1,2019,6.91,804,704
19742734,CARLA EDUARDO,WRIGHT CALVO,carla.wright.c@usachi.cy,MASCULINO,10-6-1990,FACULTAD DE HUMANIDADES,LICENCIATURA EN ESTUDIOS INTERNACIONALES,2,2019,4.67,596,667
19903972,ENRIQUE MARIA,MONDADORI SCHMIDT,enrique.mondadori.s@usachi.cy,FEMENINO,3-1-1998,FACULTAD DE HUMANIDADES,LICENCIATURA EN ESTUDIOS INTERNACIONALES,3,2018,4.69,673,662
20485771,VITOR HUGO MOHAMED,HORTON PETRUCELLI,vitor hugo.horton.p@usachi.cy,MASCULINO,25-4-1994,FACULTAD DE HUMANIDADES,LICENCIATURA EN ESTUDIOS INTERNACIONALES,2,2018,5.71,753,782
19424940,WHITNEY DEBORAH,YBARRA MENDES,whitney.ybarra.m@usachi.cy,FEMENINO,1-2-1994,FACULTAD DE HUMANIDADES,LICENCIATURA EN ESTUDIOS INTERNACIONALES,1,2019,4.1,616,596
19918418,VALENTINA RENATA,VILLARREAL BRIGGS,valentina.villarreal.b@usachi.cy,FEMENINO,1-12-1997,FACULTAD DE HUMANIDADES,LICENCIATURA EN ESTUDIOS INTERNACIONALES,1,2019,6.74,843,610
19289932,JULIA FILIPPA,DA MOTA CUNNINGHAM,julia.da mota.c@usachi.cy,FEMENINO,12-12-1999,FACULTAD DE HUMANIDADES,LICENCIATURA EN HISTORIA,1,2017,6.81,746,607
20318502,PIERPAOLO ANNIBALE,ÁNGEL WATSON,pierpaolo.ángel.w@usachi.cy,MASCULINO,17-4-1994,FACULTAD DE HUMANIDADES,LICENCIATURA EN HISTORIA,2,2019,6.78,839,814
20556619,ALDONZA KIMBERLY,PÁEZ DA COSTA,aldonza.páez.d@usachi.cy,FEMENINO,3-8-1993,FACULTAD DE HUMANIDADES,LICENCIATURA EN HISTORIA,2,2017,6.8,632,779
20190978,ANA SOPHIA DIANE,RAMOS JOHNSON,ana sophia.ramos.j@usachi.cy,FEMENINO,20-8-1990,FACULTAD DE HUMANIDADES,LICENCIATURA EN HISTORIA,1,2019,6.78,822,608
20452931,GELSOMINA VIRIDIANA,PARKER WANG,gelsomina.parker.w@usachi.cy,FEMENINO,19-6-1998,FACULTAD DE HUMANIDADES,LICENCIATURA EN HISTORIA,2,2018,5.5,803,785
18911086,ROBIN ESTELA,CERVERA ANDERSEN,robin.cervera.a@usachi.cy,FEMENINO,3-8-1995,FACULTAD DE HUMANIDADES,LICENCIATURA EN HISTORIA,1,2019,5.5,601,689
18621156,ENRICO SARA,RUBIO LOPEZ,enrico.rubio.l@usachi.cy,MASCULINO,14-1-1993,FACULTAD DE HUMANIDADES,LICENCIATURA EN HISTORIA,2,2018,6.89,764,848
18480195,ELIZABETH DONNA,AZCONA NOGUEIRA,elizabeth.azcona.n@usachi.cy,FEMENINO,25-7-1995,FACULTAD DE HUMANIDADES,LICENCIATURA EN HISTORIA,1,2019,6.63,657,653
19488390,DOUGLAS DAVID,MOSCHINO WHITEHEAD,douglas.moschino.w@usachi.cy,MASCULINO,1-8-1996,FACULTAD DE HUMANIDADES,LICENCIATURA EN HISTORIA,1,2018,6.84,558,810
19845128,LISA EVA,UGARTE IGLESIAS,lisa.ugarte.i@usachi.cy,FEMENINO,19-11-1999,FACULTAD DE HUMANIDADES,LICENCIATURA EN HISTORIA,2,2018,5.29,562,603
19484475,SCOTT MICAELA,DA CUNHA IBARRA,scott.da cunha.i@usachi.cy,MASCULINO,1-5-1995,FACULTAD DE HUMANIDADES,LICENCIATURA EN HISTORIA,3,2019,6.92,629,705
19063327,KATHLEEN KELLY,MARTUCCI CALDERÓN,kathleen.martucci.c@usachi.cy,FEMENINO,8-8-1993,FACULTAD DE HUMANIDADES,LICENCIATURA EN HISTORIA,2,2018,6.05,676,592
18861054,ALEX CORRADO,WILLIAMSON VILLANUEVA,alex.williamson.v@usachi.cy,MASCULINO,19-1-1991,FACULTAD DE HUMANIDADES,LICENCIATURA EN HISTORIA,3,2019,4.31,564,652
20267763,CELIA FABRIZIA,FINZI DA CONCEIÇÃO,celia.finzi.d@usachi.cy,FEMENINO,4-10-1993,FACULTAD DE HUMANIDADES,LICENCIATURA EN HISTORIA,2,2018,4.52,663,610
19845690,SAMUEL JASON,SUREDA ZAYAS,samuel.sureda.z@usachi.cy,MASCULINO,9-4-1993,FACULTAD DE HUMANIDADES,LICENCIATURA EN HISTORIA,1,2019,5.14,828,849
19808006,CARLA MAYSA,LYNCH FOGAÇA,carla.lynch.f@usachi.cy,FEMENINO,17-9-1996,FACULTAD DE HUMANIDADES,LICENCIATURA EN HISTORIA,2,2019,6.87,627,752
18896477,GUIDO JOEL,SALES CARDOSO,guido.sales.c@usachi.cy,MASCULINO,18-12-1992,FACULTAD DE HUMANIDADES,LICENCIATURA EN HISTORIA,3,2018,5.26,672,675
18263143,LORETTA MARIA,ROSS ARREOLA,loretta.ross.a@usachi.cy,FEMENINO,20-1-1997,FACULTAD DE HUMANIDADES,LICENCIATURA EN HISTORIA,3,2019,6.06,588,569
18361912,MICHELA MARIA CLARA,DUARTE CARDOSO,michela.duarte.c@usachi.cy,FEMENINO,27-4-1996,FACULTAD DE HUMANIDADES,LICENCIATURA EN HISTORIA,3,2017,5.38,722,619
18983586,HELENA JAVIER,CARTER NAVARRIA,helena.carter.n@usachi.cy,FEMENINO,13-9-1998,FACULTAD DE HUMANIDADES,LICENCIATURA EN HISTORIA,1,2019,4.88,816,609
18900670,JORGE LUIS GARRETT,NAVARRO MADRIGAL,jorge luis.navarro.m@usachi.cy,MASCULINO,1-8-1990,FACULTAD DE HUMANIDADES,LICENCIATURA EN HISTORIA,2,2019,5.65,702,794
19397421,DAVID LIBERTO,MUNOZ DE LA O,david.munoz.d@usachi.cy,MASCULINO,10-2-1999,FACULTAD DE HUMANIDADES,LICENCIATURA EN HISTORIA,1,2018,6.68,686,699
19478360,EMILY ALEJANDRA,MARTIN NATTA,emily.martin.n@usachi.cy,FEMENINO,1-4-1999,FACULTAD DE HUMANIDADES,LICENCIATURA EN HISTORIA,2,2018,4.04,749,704
18826394,VITOR GABRIEL BRYAN,GUERRERO COELLO,vitor gabriel.guerrero.c@usachi.cy,MASCULINO,20-9-1992,FACULTAD DE HUMANIDADES,LICENCIATURA EN HISTORIA,2,2017,6.33,828,738
19339245,PAULA BEGOÑA,JIMÍNEZ GÓMEZ,paula.jimínez.g@usachi.cy,FEMENINO,28-5-1992,FACULTAD DE HUMANIDADES,LICENCIATURA EN HISTORIA,3,2019,4.57,604,580
18449717,MICHAEL ORAZIO,WALLACE DA PAZ,michael.wallace.d@usachi.cy,MASCULINO,28-10-1990,FACULTAD DE HUMANIDADES,LICENCIATURA EN HISTORIA,1,2018,6.97,607,606
18207649,VICTOR DAVI LUCCA,MALO CARDENAS,victor.malo.c@usachi.cy,MASCULINO,22-9-1991,FACULTAD DE HUMANIDADES,LICENCIATURA EN HISTORIA,3,2019,6.03,822,597
20025571,NANCY ANNA,TOSCANI OBRIEN,nancy.toscani.o@usachi.cy,FEMENINO,2-3-1991,FACULTAD DE HUMANIDADES,LICENCIATURA EN HISTORIA,2,2019,6.88,781,767
18270074,AGATHA DULCE MARÍA,BRANCACCIO BENEDETTI,agatha.brancaccio.b@usachi.cy,FEMENINO,14-2-1998,FACULTAD DE HUMANIDADES,LICENCIATURA EN HISTORIA,1,2019,6.93,596,563
20778888,PAULO LORENA,GRAY CASAS,paulo.gray.c@usachi.cy,MASCULINO,12-2-1999,FACULTAD DE HUMANIDADES,LICENCIATURA EN HISTORIA,1,2019,6.96,770,582
18664284,IGNACIO TOMÁS,PLANA ARAGÃO,ignacio.plana.a@usachi.cy,MASCULINO,11-3-1994,FACULTAD DE HUMANIDADES,LICENCIATURA EN HISTORIA,3,2019,6.57,710,632
20993484,DANIELLE VERÓNICA,BUSCETTA RUANO,danielle.buscetta.r@usachi.cy,FEMENINO,22-12-1997,FACULTAD DE HUMANIDADES,LICENCIATURA EN HISTORIA,3,2019,6.32,763,627
18510846,NIEVES DOMINIQUE,STRANGIO APONTE,nieves.strangio.a@usachi.cy,FEMENINO,26-10-1991,FACULTAD DE HUMANIDADES,LICENCIATURA EN HISTORIA,2,2019,4.26,620,725
18481074,RUGGIERO LUÍS,ROCHA BARBERO,ruggiero.rocha.b@usachi.cy,MASCULINO,18-12-1993,FACULTAD DE HUMANIDADES,LICENCIATURA EN HISTORIA,2,2019,6.52,640,577
19936917,BETTY GRECA,ORENGO DOMÍNGUEZ,betty.orengo.d@usachi.cy,FEMENINO,6-6-1990,FACULTAD DE HUMANIDADES,LICENCIATURA EN HISTORIA,2,2017,4.37,562,713
18289417,JEFFERY ÓSCAR,COLE ARNOLD,jeffery.cole.a@usachi.cy,MASCULINO,26-6-1996,FACULTAD DE HUMANIDADES,LICENCIATURA EN HISTORIA,2,2019,5.61,633,583
18912275,DONALD ELIJAH,GUARANA ECHEVARRÍA,donald.guarana.e@usachi.cy,MASCULINO,3-12-1994,FACULTAD DE HUMANIDADES,LICENCIATURA EN HISTORIA,1,2018,4.24,776,838
19410433,SANTIAGO SILVANO,JONES BARCELÓ,santiago.jones.b@usachi.cy,MASCULINO,21-5-1995,FACULTAD DE HUMANIDADES,LICENCIATURA EN HISTORIA,3,2019,6.47,849,770
19489382,MILAGROS RAFAÉL,BENITEZ PACHECO,milagros.benitez.p@usachi.cy,FEMENINO,16-6-1995,FACULTAD DE HUMANIDADES,LICENCIATURA EN HISTORIA,3,2019,5.17,672,773
20042554,LORENA HORACIO,GARCIA PADOVANO,lorena.garcia.p@usachi.cy,FEMENINO,31-3-1990,FACULTAD DE HUMANIDADES,LICENCIATURA EN HISTORIA,2,2017,4.24,680,631
19680895,JOSE BRANDON,FAJARDO MEADOWS,jose.fajardo.m@usachi.cy,MASCULINO,5-9-1996,FACULTAD DE HUMANIDADES,LICENCIATURA EN HISTORIA,1,2019,5.3,584,813
18508169,CAMERON WAYNE,NASH CEBALLOS,cameron.nash.c@usachi.cy,MASCULINO,11-10-1998,FACULTAD DE HUMANIDADES,PEDAGOGÍA EN CASTELLANO,3,2019,4.18,638,701
20926272,ROLANDO GABRIEL,HALL TOMMASEO,rolando.hall.t@usachi.cy,MASCULINO,20-12-1994,FACULTAD DE HUMANIDADES,PEDAGOGÍA EN CASTELLANO,3,2018,5.08,790,749
20752347,ANGELA CRISTINA,ARAÚJO BOYLE,angela.araújo.b@usachi.cy,FEMENINO,7-1-1998,FACULTAD DE HUMANIDADES,PEDAGOGÍA EN CASTELLANO,3,2019,6.16,658,633
19744608,ERIC DEVON,NICHOLS DAY,eric.nichols.d@usachi.cy,MASCULINO,7-3-1996,FACULTAD DE HUMANIDADES,PEDAGOGÍA EN CASTELLANO,2,2018,4.81,710,846
20048197,ERICK MARK,PARDO BAKER,erick.pardo.b@usachi.cy,MASCULINO,8-5-1997,FACULTAD DE HUMANIDADES,PEDAGOGÍA EN CASTELLANO,3,2019,4.63,595,619
20570042,ARTHUR RODRIGO,KELLY MORAES,arthur.kelly.m@usachi.cy,MASCULINO,9-8-1991,FACULTAD DE HUMANIDADES,PEDAGOGÍA EN CASTELLANO,3,2019,4.57,751,670
18290696,AUGUSTO ENCARNACION,BAYO WILLIAMS,augusto.bayo.w@usachi.cy,FEMENINO,1-11-1992,FACULTAD DE HUMANIDADES,PEDAGOGÍA EN CASTELLANO,3,2018,4.55,593,783
19378320,MURILO ROMOLO,HUGHES BARBOSA,murilo.hughes.b@usachi.cy,MASCULINO,16-5-1999,FACULTAD DE HUMANIDADES,PEDAGOGÍA EN CASTELLANO,3,2018,4.8,757,555
19807940,TIMOTHY ZACHARY,ESPINO DOVARA,timothy.espino.d@usachi.cy,MASCULINO,7-6-1996,FACULTAD DE HUMANIDADES,PEDAGOGÍA EN CASTELLANO,2,2018,6.86,688,761
20671288,DANIELA GIULIA,TRON CORRAL,daniela.tron.c@usachi.cy,FEMENINO,30-12-1997,FACULTAD DE HUMANIDADES,PEDAGOGÍA EN CASTELLANO,1,2018,4.79,779,636
19557025,JOSE IGNACIO BRANDON,RIOS GONZALEZ,jose ignacio.rios.g@usachi.cy,MASCULINO,21-3-1992,FACULTAD DE HUMANIDADES,PEDAGOGÍA EN CASTELLANO,3,2017,4.13,604,607
18946083,IRMA ANTHONY,STEFANELLI SAWYER,irma.stefanelli.s@usachi.cy,MASCULINO,20-3-1993,FACULTAD DE HUMANIDADES,PEDAGOGÍA EN CASTELLANO,1,2018,6.88,659,811
19254603,CARLA YURIDIA,DA CUNHA PEDRO,carla.da cunha.p@usachi.cy,MASCULINO,16-3-1997,FACULTAD DE HUMANIDADES,PEDAGOGÍA EN CASTELLANO,3,2018,6.19,814,784
20515521,SHELLY SOLE,TURNER CAVALCANTI,shelly.turner.c@usachi.cy,FEMENINO,8-9-1992,FACULTAD DE HUMANIDADES,PEDAGOGÍA EN CASTELLANO,3,2019,4.95,686,582
19413856,ELISA LAVÍNIA,CORBO TREVISANI,elisa.corbo.t@usachi.cy,FEMENINO,27-6-1996,FACULTAD DE HUMANIDADES,PEDAGOGÍA EN CASTELLANO,3,2017,4.64,727,716
18440010,RANDY GABRIEL,PERINI PEDRAZZINI,randy.perini.p@usachi.cy,MASCULINO,31-3-1993,FACULTAD DE HUMANIDADES,PEDAGOGÍA EN CASTELLANO,1,2018,4.78,605,610
19794667,CHRISTOPHER LEONARDO,PERALTA VIVALDI,christopher.peralta.v@usachi.cy,MASCULINO,4-7-1995,FACULTAD DE HUMANIDADES,PEDAGOGÍA EN CASTELLANO,2,2018,6.41,639,587
20413023,JUAN MANUEL PIETRO,PIRES PELAYO,juan manuel.pires.p@usachi.cy,MASCULINO,19-11-1995,FACULTAD DE HUMANIDADES,PEDAGOGÍA EN CASTELLANO,2,2017,6.48,716,707
20571000,GEORGINA ANNAMARIA,MONTAÑEZ MURRAY,georgina.montañez.m@usachi.cy,FEMENINO,4-1-1997,FACULTAD DE HUMANIDADES,PEDAGOGÍA EN CASTELLANO,3,2019,5.14,781,584
20198422,KAREN SESSA,REGALADO PARRA,karen.regalado.p@usachi.cy,FEMENINO,10-4-1999,FACULTAD DE HUMANIDADES,PEDAGOGÍA EN CASTELLANO,2,2019,4.86,574,625
20178518,JOÃO MIGUEL MICHAEL,HERNANDEZ ARTEAGA,joão miguel.hernandez.a@usachi.cy,MASCULINO,6-2-1992,FACULTAD DE HUMANIDADES,PEDAGOGÍA EN CASTELLANO,1,2019,5.09,826,809
20371076,ARMANDO SILVIA,OLIVERA TÉLLEZ,armando.olivera.t@usachi.cy,FEMENINO,30-3-1998,FACULTAD DE HUMANIDADES,PEDAGOGÍA EN CASTELLANO,1,2019,6.04,831,753
20086517,KEVIN DEAN,RAMÍREZ WELCH,kevin.ramírez.w@usachi.cy,MASCULINO,14-2-1996,FACULTAD DE HUMANIDADES,PEDAGOGÍA EN CASTELLANO,1,2019,4.98,754,721
20843203,CAMILLO RUBY,ROBLES RITACCA,camillo.robles.r@usachi.cy,MASCULINO,6-3-1990,FACULTAD DE HUMANIDADES,PEDAGOGÍA EN CASTELLANO,1,2018,4.73,704,654
18439267,IGOR IGNACIO,GABALDÓN GREGORI,igor.gabaldón.g@usachi.cy,MASCULINO,16-4-1997,FACULTAD DE HUMANIDADES,PEDAGOGÍA EN CASTELLANO,3,2019,5.78,695,832
20858347,MÓNICA AGATHA,VIEIRA GIOVINE,mónica.vieira.g@usachi.cy,FEMENINO,16-9-1998,FACULTAD DE HUMANIDADES,PEDAGOGÍA EN CASTELLANO,1,2017,5.62,634,833
18014916,NINA RAQUEL,DA PAZ GARCÉS,nina.da paz.g@usachi.cy,FEMENINO,11-10-1997,FACULTAD DE HUMANIDADES,PEDAGOGÍA EN CASTELLANO,3,2019,6.51,597,847
20577804,ISAAC LUCÍA,REZENDE GAITÁN,isaac.rezende.g@usachi.cy,FEMENINO,28-2-1996,FACULTAD DE HUMANIDADES,PEDAGOGÍA EN CASTELLANO,1,2018,4.11,564,703
18041848,DAVI LUCCA VICTOR MANUEL,RODRIGUEZ GIMENEZ,davi lucca.rodriguez.g@usachi.cy,MASCULINO,25-8-1997,FACULTAD DE HUMANIDADES,PEDAGOGÍA EN CASTELLANO,2,2018,4.55,784,774
18866233,REMEDIOS JÚLIA,RAMOS WATSON,remedios.ramos.w@usachi.cy,FEMENINO,7-9-1996,FACULTAD DE HUMANIDADES,PEDAGOGÍA EN CASTELLANO,1,2019,4.4,800,797
18531304,LEOPOLDO DAVID,GIOLITTI CUNHA,leopoldo.giolitti.c@usachi.cy,MASCULINO,14-1-1999,FACULTAD DE HUMANIDADES,PEDAGOGÍA EN CASTELLANO,1,2018,4.13,743,843
20732804,CHELSEA JACQUELINE,CARREÑO BENNETT,chelsea.carreño.b@usachi.cy,FEMENINO,23-9-1995,FACULTAD DE HUMANIDADES,PEDAGOGÍA EN CASTELLANO,3,2019,5.13,775,814
20202364,HELENA NICOLE,COLLIER PLAZA,helena.collier.p@usachi.cy,FEMENINO,21-12-1997,FACULTAD DE HUMANIDADES,PEDAGOGÍA EN CASTELLANO,1,2019,5.21,760,712
19187274,CITLALI PEDRO HENRIQUE,CAPUANA VALVERDE,citlali.capuana.v@usachi.cy,MASCULINO,17-5-1998,FACULTAD DE HUMANIDADES,PEDAGOGÍA EN CASTELLANO,3,2019,6.25,756,607
20551212,LUISA ANABEL,PORTO PERUZZI,luisa.porto.p@usachi.cy,FEMENINO,5-7-1999,FACULTAD DE HUMANIDADES,PEDAGOGÍA EN CASTELLANO,1,2019,5.13,593,816
20768150,THOMAS GUARINO,ZAPATA MANUNTA,thomas.zapata.m@usachi.cy,MASCULINO,24-4-1994,FACULTAD DE HUMANIDADES,PEDAGOGÍA EN CASTELLANO,2,2019,4.07,658,671
18152268,REBECCA BLANCA,HUNT PETERS,rebecca.hunt.p@usachi.cy,FEMENINO,15-5-1993,FACULTAD DE HUMANIDADES,PEDAGOGÍA EN CASTELLANO,2,2017,6.34,771,570
19609220,SARAH ROCIO,NICOLAU KRAMER,sarah.nicolau.k@usachi.cy,FEMENINO,28-4-1999,FACULTAD DE HUMANIDADES,PEDAGOGÍA EN CASTELLANO,1,2019,4.3,755,796
18624178,KAREN BLANCA,CRISTOFORETTI LOPEZ,karen.cristoforetti.l@usachi.cy,FEMENINO,29-9-1999,FACULTAD DE HUMANIDADES,PEDAGOGÍA EN CASTELLANO,2,2018,4.15,594,685
18799948,RACHEL FEDERICO,LETTIERE SMITH,rachel.lettiere.s@usachi.cy,FEMENINO,2-1-1992,FACULTAD DE HUMANIDADES,PEDAGOGÍA EN CASTELLANO,1,2019,6.41,800,595
18682674,AMANDA RACHEL,SANABRIA CARPIO,amanda.sanabria.c@usachi.cy,FEMENINO,20-9-1992,FACULTAD DE HUMANIDADES,PEDAGOGÍA EN CASTELLANO,1,2018,4.39,719,634
20599408,LEONE AMALIA,EDWARDS VELA,leone.edwards.v@usachi.cy,MASCULINO,11-4-1998,FACULTAD DE HUMANIDADES,PEDAGOGÍA EN CASTELLANO,1,2019,5.12,821,707
18770925,VIRGINIA MATILDA,MELÉNDEZ YOUNG,virginia.meléndez.y@usachi.cy,FEMENINO,14-6-1991,FACULTAD DE HUMANIDADES,PEDAGOGÍA EN CASTELLANO,3,2019,6.75,794,744
19239737,ARMANDO KEVIN,HESTER LE,armando.hester.l@usachi.cy,MASCULINO,6-6-1990,FACULTAD DE HUMANIDADES,PEDAGOGÍA EN CASTELLANO,2,2018,4.78,569,752
18693568,AMALIA CINDY,NARVÁEZ VERA,amalia.narváez.v@usachi.cy,FEMENINO,5-9-1995,FACULTAD DE HUMANIDADES,PEDAGOGÍA EN CASTELLANO,2,2019,5.56,732,744
19219457,ALEJANDRA ERIC,CENTENO OLIVEIRA,alejandra.centeno.o@usachi.cy,MASCULINO,15-11-1995,FACULTAD DE HUMANIDADES,PEDAGOGÍA EN CASTELLANO,3,2019,5.63,844,649
19536638,ARTURO GRAZIANO,ZAMUDIO ROJAS,arturo.zamudio.r@usachi.cy,MASCULINO,28-1-1997,FACULTAD DE HUMANIDADES,PEDAGOGÍA EN CASTELLANO,1,2019,6.91,727,667
20642884,MICHAEL CONCEPCIÓN,OLIVEIRA ALCÁNTAR,michael.oliveira.a@usachi.cy,MASCULINO,2-10-1990,FACULTAD DE HUMANIDADES,PEDAGOGÍA EN CASTELLANO,3,2017,4.02,702,793
18020381,ANDREA ANA JULIA,BONINO PEÑA,andrea.bonino.p@usachi.cy,FEMENINO,8-7-1992,FACULTAD DE HUMANIDADES,PEDAGOGÍA EN CASTELLANO,2,2017,6.52,839,599
18572278,MATTHEW MICHAEL,ZELAYA TELESIO,matthew.zelaya.t@usachi.cy,MASCULINO,1-12-1992,FACULTAD DE HUMANIDADES,PEDAGOGÍA EN CASTELLANO,1,2017,4.04,564,720
20249113,PEDRO LUCAS LAMBERTO,ARCHER OLIVEIRA,pedro lucas.archer.o@usachi.cy,MASCULINO,13-12-1998,FACULTAD DE HUMANIDADES,PEDAGOGÍA EN CASTELLANO,3,2019,5.78,709,666
19398202,CARLOS JEFFREY,ARCE WALKER,carlos.arce.w@usachi.cy,MASCULINO,11-11-1993,FACULTAD DE HUMANIDADES,PEDAGOGÍA EN CASTELLANO,2,2018,5.97,631,599
18223472,LEONARDO BRENO,MURILLO COLLINS,leonardo.murillo.c@usachi.cy,MASCULINO,13-10-1995,FACULTAD DE HUMANIDADES,PEDAGOGÍA EN CASTELLANO,3,2019,4.85,641,579
19714373,PAMELA JENNA,PEIXOTO ALLEN,pamela.peixoto.a@usachi.cy,FEMENINO,9-8-1994,FACULTAD DE HUMANIDADES,PEDAGOGÍA EN CASTELLANO,1,2019,6.86,755,576
19969283,KAREN MELINA,BALDERAS ROSADO,karen.balderas.r@usachi.cy,FEMENINO,13-5-1991,FACULTAD DE HUMANIDADES,PEDAGOGÍA EN CASTELLANO,1,2019,6.29,826,652
18439649,JESÚS MATHEUS,BATTELLI DIÉGUEZ,jesús.battelli.d@usachi.cy,MASCULINO,23-9-1994,FACULTAD DE HUMANIDADES,PEDAGOGÍA EN CASTELLANO,3,2018,4.94,790,721
18115760,NIEVES GEMMA,FERRELL SILVA,nieves.ferrell.s@usachi.cy,FEMENINO,7-1-1993,FACULTAD DE HUMANIDADES,PEDAGOGÍA EN EDUCACIÓN GENERAL BÁSICA,2,2019,6.19,785,778
20810343,ANTONIETTA MARCELA,RICHMOND PETERSON,antonietta.richmond.p@usachi.cy,FEMENINO,19-4-1995,FACULTAD DE HUMANIDADES,PEDAGOGÍA EN EDUCACIÓN GENERAL BÁSICA,1,2019,5.64,610,744
20101399,TROY LUIZ FELIPE,HALL CURCI,troy.hall.c@usachi.cy,MASCULINO,23-1-1999,FACULTAD DE HUMANIDADES,PEDAGOGÍA EN EDUCACIÓN GENERAL BÁSICA,1,2017,5.11,721,595
20164794,TIZIANA YASMIN,LEE ANAYA,tiziana.lee.a@usachi.cy,FEMENINO,7-1-1997,FACULTAD DE HUMANIDADES,PEDAGOGÍA EN EDUCACIÓN GENERAL BÁSICA,3,2019,5.47,673,777
18591625,SCOTT DAVID,HALL OLIBONI,scott.hall.o@usachi.cy,MASCULINO,21-11-1998,FACULTAD DE HUMANIDADES,PEDAGOGÍA EN EDUCACIÓN GENERAL BÁSICA,2,2019,6.68,626,670
20493865,FERDINANDO RYAN,KENNEDY GABRIELI,ferdinando.kennedy.g@usachi.cy,MASCULINO,30-6-1991,FACULTAD DE HUMANIDADES,PEDAGOGÍA EN EDUCACIÓN GENERAL BÁSICA,2,2019,4.92,744,685
18545328,GERONIMO JERRY,MAZA GARZONI,geronimo.maza.g@usachi.cy,MASCULINO,16-7-1990,FACULTAD DE HUMANIDADES,PEDAGOGÍA EN EDUCACIÓN GENERAL BÁSICA,1,2019,5.45,842,688
19667911,BERTA ARTHUR,FOGAÇA CAVALCANTI,berta.fogaça.c@usachi.cy,MASCULINO,18-8-1993,FACULTAD DE HUMANIDADES,PEDAGOGÍA EN EDUCACIÓN GENERAL BÁSICA,3,2019,4.73,578,659
18889842,EMILIA JOLANDA,MIRANDA JEREZ,emilia.miranda.j@usachi.cy,FEMENINO,23-5-1990,FACULTAD DE HUMANIDADES,PEDAGOGÍA EN EDUCACIÓN GENERAL BÁSICA,2,2019,4.9,669,645
20881387,MIRKO EDUARDO,CABRERO CARDOSO,mirko.cabrero.c@usachi.cy,MASCULINO,6-4-1992,FACULTAD DE HUMANIDADES,PEDAGOGÍA EN EDUCACIÓN GENERAL BÁSICA,1,2019,5.24,821,613
18488496,ANA VERÓNICA,FARIAS CLARKE,ana.farias.c@usachi.cy,FEMENINO,22-11-1999,FACULTAD DE HUMANIDADES,PEDAGOGÍA EN EDUCACIÓN GENERAL BÁSICA,3,2019,6.71,616,634
19552104,JASON MURILO,RIBEIRO MAZZEO,jason.ribeiro.m@usachi.cy,MASCULINO,27-5-1991,FACULTAD DE HUMANIDADES,PEDAGOGÍA EN EDUCACIÓN GENERAL BÁSICA,1,2019,5.59,768,687
20770801,BEPPE LARRY,COMBI BONGIORNO,beppe.combi.b@usachi.cy,MASCULINO,9-9-1991,FACULTAD DE HUMANIDADES,PEDAGOGÍA EN EDUCACIÓN GENERAL BÁSICA,2,2018,5.87,628,726
19288874,SARAH KRISTA,TURNER ANDERSON,sarah.turner.a@usachi.cy,FEMENINO,19-11-1994,FACULTAD DE HUMANIDADES,PEDAGOGÍA EN EDUCACIÓN GENERAL BÁSICA,1,2018,5.88,747,633
20367602,SAMUEL WILLIAM,RITTER SERRA,samuel.ritter.s@usachi.cy,MASCULINO,9-4-1994,FACULTAD DE HUMANIDADES,PEDAGOGÍA EN EDUCACIÓN GENERAL BÁSICA,2,2019,4.78,694,843
18437981,RYAN SOLEDAD,NAVARRETE DA COSTA,ryan.navarrete.d@usachi.cy,MASCULINO,29-10-1997,FACULTAD DE HUMANIDADES,PEDAGOGÍA EN EDUCACIÓN GENERAL BÁSICA,3,2018,6.96,563,740
20533171,DENISE ALICIA,JOHNSON DA COSTA,denise.johnson.d@usachi.cy,FEMENINO,6-10-1993,FACULTAD DE HUMANIDADES,PEDAGOGÍA EN EDUCACIÓN GENERAL BÁSICA,2,2018,4.51,747,656
19906448,RONALD LUIS MIGUEL,ANAYA CÓRDOBA,ronald.anaya.c@usachi.cy,MASCULINO,28-7-1993,FACULTAD DE HUMANIDADES,PEDAGOGÍA EN EDUCACIÓN GENERAL BÁSICA,3,2019,4.08,569,583
20571999,LUIZ FELIPE DANIEL,JASSO ESTEBAN,luiz felipe.jasso.e@usachi.cy,MASCULINO,27-6-1999,FACULTAD DE HUMANIDADES,PEDAGOGÍA EN EDUCACIÓN GENERAL BÁSICA,2,2018,4.86,600,561
19671901,ALÍCIA BRITTANY,MÁRQUEZ GONZAGA,alícia.márquez.g@usachi.cy,FEMENINO,23-4-1990,FACULTAD DE HUMANIDADES,PEDAGOGÍA EN EDUCACIÓN GENERAL BÁSICA,2,2018,5.94,645,655
20813549,LIDIA MARIA FERNANDA,BUTLER SILVA,lidia.butler.s@usachi.cy,FEMENINO,19-8-1998,FACULTAD DE HUMANIDADES,PEDAGOGÍA EN EDUCACIÓN GENERAL BÁSICA,1,2019,4.66,734,631
